2024-03-19 21:43:33,916 INFO    StreamThr :3693410 [internal.py:wandb_internal():89] W&B internal server running at pid: 3693410, started at: 2024-03-19 21:43:33.914937
2024-03-19 21:43:33,920 DEBUG   HandlerThread:3693410 [handler.py:handle_request():146] handle_request: status
2024-03-19 21:43:33,924 INFO    WriterThread:3693410 [datastore.py:open_for_write():87] open: /storage/user/hank/methods_test/NeO-360/wandb/offline-run-20240319_214333-xyr36lb5/run-xyr36lb5.wandb
2024-03-19 21:43:33,998 DEBUG   HandlerThread:3693410 [handler.py:handle_request():146] handle_request: run_start
2024-03-19 21:43:34,008 DEBUG   HandlerThread:3693410 [system_info.py:__init__():27] System info init
2024-03-19 21:43:34,008 DEBUG   HandlerThread:3693410 [system_info.py:__init__():42] System info init done
2024-03-19 21:43:34,008 INFO    HandlerThread:3693410 [system_monitor.py:start():194] Starting system monitor
2024-03-19 21:43:34,009 INFO    SystemMonitor:3693410 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-19 21:43:34,009 INFO    HandlerThread:3693410 [system_monitor.py:probe():214] Collecting system info
2024-03-19 21:43:34,011 INFO    SystemMonitor:3693410 [interfaces.py:start():190] Started cpu monitoring
2024-03-19 21:43:34,013 INFO    SystemMonitor:3693410 [interfaces.py:start():190] Started disk monitoring
2024-03-19 21:43:34,016 INFO    SystemMonitor:3693410 [interfaces.py:start():190] Started gpu monitoring
2024-03-19 21:43:34,017 INFO    SystemMonitor:3693410 [interfaces.py:start():190] Started memory monitoring
2024-03-19 21:43:34,018 INFO    SystemMonitor:3693410 [interfaces.py:start():190] Started network monitoring
2024-03-19 21:43:34,034 DEBUG   HandlerThread:3693410 [system_info.py:probe():151] Probing system
2024-03-19 21:43:34,047 DEBUG   HandlerThread:3693410 [system_info.py:_probe_git():136] Probing git
2024-03-19 21:43:34,145 DEBUG   HandlerThread:3693410 [system_info.py:_probe_git():144] Probing git done
2024-03-19 21:43:34,145 DEBUG   HandlerThread:3693410 [system_info.py:probe():199] Probing system done
