2024-03-19 22:56:44,495 INFO    StreamThr :3791478 [internal.py:wandb_internal():89] W&B internal server running at pid: 3791478, started at: 2024-03-19 22:56:44.493734
2024-03-19 22:56:44,500 DEBUG   HandlerThread:3791478 [handler.py:handle_request():146] handle_request: status
2024-03-19 22:56:44,503 INFO    WriterThread:3791478 [datastore.py:open_for_write():87] open: /storage/user/hank/methods_test/NeO-360/wandb/offline-run-20240319_225644-68x5ulmh/run-68x5ulmh.wandb
2024-03-19 22:56:44,638 DEBUG   HandlerThread:3791478 [handler.py:handle_request():146] handle_request: run_start
2024-03-19 22:56:44,650 DEBUG   HandlerThread:3791478 [system_info.py:__init__():27] System info init
2024-03-19 22:56:44,650 DEBUG   HandlerThread:3791478 [system_info.py:__init__():42] System info init done
2024-03-19 22:56:44,650 INFO    HandlerThread:3791478 [system_monitor.py:start():194] Starting system monitor
2024-03-19 22:56:44,653 INFO    HandlerThread:3791478 [system_monitor.py:probe():214] Collecting system info
2024-03-19 22:56:44,653 INFO    SystemMonitor:3791478 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-19 22:56:44,661 INFO    SystemMonitor:3791478 [interfaces.py:start():190] Started cpu monitoring
2024-03-19 22:56:44,664 INFO    SystemMonitor:3791478 [interfaces.py:start():190] Started disk monitoring
2024-03-19 22:56:44,665 INFO    SystemMonitor:3791478 [interfaces.py:start():190] Started gpu monitoring
2024-03-19 22:56:44,666 INFO    SystemMonitor:3791478 [interfaces.py:start():190] Started memory monitoring
2024-03-19 22:56:44,667 INFO    SystemMonitor:3791478 [interfaces.py:start():190] Started network monitoring
2024-03-19 22:56:44,709 DEBUG   HandlerThread:3791478 [system_info.py:probe():151] Probing system
2024-03-19 22:56:44,717 DEBUG   HandlerThread:3791478 [system_info.py:_probe_git():136] Probing git
2024-03-19 22:56:44,762 DEBUG   HandlerThread:3791478 [system_info.py:_probe_git():144] Probing git done
2024-03-19 22:56:44,763 DEBUG   HandlerThread:3791478 [system_info.py:probe():199] Probing system done
2024-03-19 22:56:44,763 DEBUG   HandlerThread:3791478 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-97-generic-x86_64-with-debian-bookworm-sid', 'python': '3.7.16', 'heartbeatAt': '2024-03-19T21:56:44.709625', 'startedAt': '2024-03-19T21:56:44.371507', 'docker': None, 'cuda': None, 'args': ('--dataset_name', 'kitti360', '--root_dir', '/usr/stud/hank/storage/user/methods_test/NeO-360/data/PDMultiObjv6/train', '--exp_type', 'triplanar_nocs_fusion_conv_scene', '--exp_name', 'multi_map_tp_CONV_scene', '--encoder_type', 'resnet', '--batch_size', '100', '--num_gpus', '1'), 'state': 'running', 'program': 'run.py', 'codePathLocal': 'run.py', 'codePath': 'run.py', 'git': {'remote': 'https://github.com/Kvasir8/NeO-360_baseline_KDBTS.git', 'commit': 'd0d07e31af7f6aa164f3ec13281bb1a400435a3c'}, 'email': 'ge96tir@tum.de', 'root': '/storage/user/hank/methods_test/NeO-360', 'host': 'node12', 'username': 'hank', 'executable': '/storage/user/hank/miniconda3/envs/neo360/bin/python', 'cpu_count': 36, 'cpu_count_logical': 36, 'cpu_freq': {'current': 3950.4598333333333, 'min': 1200.0, 'max': 4000.0}, 'cpu_freq_per_core': [{'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 3720.942, 'min': 1200.0, 'max': 4000.0}, {'current': 3674.313, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 3484.166, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 3893.731, 'min': 1200.0, 'max': 4000.0}, {'current': 3900.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 3872.821, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 3898.956, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 3874.337, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 3573.217, 'min': 1200.0, 'max': 4000.0}, {'current': 3925.422, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}, {'current': 4000.0, 'min': 1200.0, 'max': 4000.0}], 'disk': {'/': {'total': 755.272403717041, 'used': 3.9356155395507812}}, 'gpu': 'Quadro RTX 8000', 'gpu_count': 1, 'gpu_devices': [{'name': 'Quadro RTX 8000', 'memory_total': 51539607552}], 'memory': {'total': 1510.5448112487793}}
2024-03-19 22:56:44,763 INFO    HandlerThread:3791478 [system_monitor.py:probe():224] Finished collecting system info
2024-03-19 22:56:44,763 INFO    HandlerThread:3791478 [system_monitor.py:probe():227] Publishing system info
2024-03-19 22:56:44,764 DEBUG   HandlerThread:3791478 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-03-19 22:56:58,715 DEBUG   HandlerThread:3791478 [system_info.py:_save_conda():220] Saving conda packages done
2024-03-19 22:56:58,755 INFO    HandlerThread:3791478 [system_monitor.py:probe():229] Finished publishing system info
2024-03-19 22:56:58,843 DEBUG   HandlerThread:3791478 [handler.py:handle_request():146] handle_request: status_report
2024-03-19 22:56:58,844 DEBUG   HandlerThread:3791478 [handler.py:handle_request():146] handle_request: keepalive
2024-03-19 22:56:58,844 DEBUG   SenderThread:3791478 [sender.py:send_request():409] send_request: status_report
2024-03-19 22:56:58,845 DEBUG   HandlerThread:3791478 [handler.py:handle_request():146] handle_request: status_report
2024-03-19 22:56:58,847 DEBUG   HandlerThread:3791478 [handler.py:handle_request():146] handle_request: keepalive
2024-03-19 22:56:58,847 DEBUG   SenderThread:3791478 [sender.py:send_request():409] send_request: status_report
2024-03-19 22:56:58,849 DEBUG   HandlerThread:3791478 [handler.py:handle_request():146] handle_request: python_packages
2024-03-19 22:56:59,854 DEBUG   HandlerThread:3791478 [handler.py:handle_request():146] handle_request: status_report
2024-03-19 22:56:59,854 DEBUG   SenderThread:3791478 [sender.py:send_request():409] send_request: status_report
2024-03-19 22:57:04,856 DEBUG   HandlerThread:3791478 [handler.py:handle_request():146] handle_request: status_report
2024-03-19 22:57:04,856 DEBUG   SenderThread:3791478 [sender.py:send_request():409] send_request: status_report
2024-03-19 22:57:09,862 DEBUG   HandlerThread:3791478 [handler.py:handle_request():146] handle_request: status_report
2024-03-19 22:57:09,863 DEBUG   SenderThread:3791478 [sender.py:send_request():409] send_request: status_report
2024-03-19 22:57:14,869 DEBUG   HandlerThread:3791478 [handler.py:handle_request():146] handle_request: status_report
2024-03-19 22:57:14,870 DEBUG   SenderThread:3791478 [sender.py:send_request():409] send_request: status_report
2024-03-19 22:57:19,878 DEBUG   HandlerThread:3791478 [handler.py:handle_request():146] handle_request: status_report
2024-03-19 22:57:19,879 DEBUG   SenderThread:3791478 [sender.py:send_request():409] send_request: status_report
2024-03-19 22:57:24,891 DEBUG   HandlerThread:3791478 [handler.py:handle_request():146] handle_request: status_report
2024-03-19 22:57:24,891 DEBUG   SenderThread:3791478 [sender.py:send_request():409] send_request: status_report
2024-03-19 22:57:29,918 DEBUG   HandlerThread:3791478 [handler.py:handle_request():146] handle_request: status_report
2024-03-19 22:57:29,919 DEBUG   SenderThread:3791478 [sender.py:send_request():409] send_request: status_report
